id,label,bandit_high,bandit_medium,bandit_low,bandit_conf_high,bandit_conf_medium,bandit_conf_low,semgrep_high,semgrep_medium,semgrep_low,total_bandit,total_semgrep
benchmarks/benchmarks.py,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/snippets.py,0,0,0,0,0,0,0,0,0,0,0,0
docs/source/conf.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/attrs.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/downloader.py,0,0,1,0,1,0,0,0,1,0,1,1
examples/dynamic_progress.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/exception.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/export.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/fullscreen.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/jobs.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/layout.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/listdir.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/live_progress.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/log.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/print_calendar.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/spinners.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/table_movie.py,0,0,0,0,0,0,0,0,0,0,0,0
examples/top_lite_simulator.py,0,0,0,5,5,0,0,0,0,0,5,0
examples/tree.py,0,0,0,0,0,0,0,0,0,0,0,0
rich/__main__.py,0,0,0,0,0,0,0,0,0,0,0,0
rich/_emoji_replace.py,0,0,0,0,0,0,0,0,0,0,0,0
rich/_export_format.py,0,0,0,0,0,0,0,0,0,0,0,0
rich/_inspect.py,0,0,0,0,0,0,0,0,0,0,0,0
rich/_log_render.py,0,0,0,0,0,0,0,0,0,0,0,0
rich/_loop.py,0,0,0,0,0,0,0,0,0,0,0,0
rich/_null_file.py,0,0,0,0,0,0,0,0,0,0,0,0
rich/_palettes.py,0,0,0,0,0,0,0,0,0,0,0,0
rich/_ratio.py,0,0,0,1,1,0,0,0,0,0,1,0
rich/_spinners.py,0,0,0,0,0,0,0,0,0,0,0,0
rich/_unicode_data/_versions.py,0,0,0,0,0,0,0,0,0,0,0,0
